SrNo.,SchemeId,LocationId,District,Taluka,Name of Schemes,Region,Type,OSL,FRL,PWL,Design Storage in MCM,,,Present Storage in MCM,,,PercentageFilling %,RF,CRF,Type ofWarning,InflowinCusecs,OutflowRiverinCusecs,outflowCanalinCusecs
35,34,35,Arvalli,Bhiloda,Meshwo,NG,UG,202.39,214.59,209.44,53.13,49.97,3.16,24.33,21.17,3.16,45.79%,48,58,NIL,0,0,0
40,27,40,Arvalli,Malpur,Watrak,NG,G,126.03,136.25,132.22,158.20,134.79,23.41,75.78,52.37,23.41,47.90%,16,82,NIL,200,0,0
39,35,39,Arvalli,Meghraj,Waidy,NG,UG,190.85,199.2,194.53,9.28,8.70,0.58,2.81,2.23,0.58,30.28%,25,60,NIL,0,0,0
38,29,38,Arvalli,Modasa,Mazam,NG,G,150.77,157.1,154.45,43.86,36.58,7.28,21.74,14.46,7.28,49.57%,28,79,NIL,0,0,0
44,4,44,Banaskantha,Dantiwada,Dantiwada,NG,G,161.85,184.1,168.98,397.12,392.01,5.10,38.47,33.37,5.10,9.69%,6,19,NIL,0,0,0
43,5,43,Banaskantha,Dantiwada,Sipu,NG,G,176.4,186.43,173.55,161.43,145.37,16.06,6.36,0.00,6.36,3.94%,0,15,NIL,0,0,0
45,3,45,Banaskantha,Vadgam,Mukteshwar,NG,G,193.67,201.65,193.34,31.46,26.30,5.16,4.62,0.00,4.62,14.69%,0,43,NIL,0,0,0
9,7,9,Bharuch,Jhagadia,Dholi,SG,UG,124,136,132.9,14.17,12.56,1.61,9.21,7.60,1.61,65.00%,3,48,NIL,0,0,0
11,9,11,Bharuch,Netrang,Baldeva,SG,UG,131.35,141.5,133,8.15,7.84,0.31,0.61,0.30,0.31,7.48%,5,66,NIL,0,0,0
12,10,12,Bharuch,Netrang,Pigut,SG,UG,130.6,139.7,132,7.52,7.27,0.25,0.54,0.29,0.25,7.18%,12,91,NIL,0,0,0
68,84,68,Bhavnagar,Bhavnagar,Lakhanka,Sau,G,34.98,44.22,39,3.68,3.68,0.00,0.26,0.26,0.00,7.07%,15,110,NIL,0,0,0
81,90,81,Bhavnagar,Mahuva,Bagad,Sau,UG,55.36,60.41,60.51,11.18,9.66,1.52,11.18,9.66,1.52,100%,0,350,HIGHALERT,596,596,0
83,81,83,Bhavnagar,Mahuva,Malan,Sau,G,93.9,104.25,103.08,11.44,11.44,0.00,8.14,8.14,0.00,71.15%,0,243,WARNING,0,698,0
82,91,82,Bhavnagar,Mahuva,Rojki,Sau,UG,89.15,99.06,99.15,9.23,9.13,0.10,9.23,9.13,0.10,100%,0,249,HIGHALERT,339,339,0
77,86,77,Bhavnagar,Palitana,Hanol,Sau,G,86.35,90.1,89.5,5.60,5.43,0.17,4.06,3.89,0.17,72.50%,15,250,WARNING,271,271,0
76,80,76,Bhavnagar,Palitana,Kharo,Sau,G,47.5,54.12,53.5,12.24,11.84,0.40,9.71,9.31,0.40,79.33%,0,350,WARNING,0,0,0
78,77,78,Bhavnagar,Palitana,Rajawal,Sau,G,50,56.75,56,28.21,25.84,2.37,22.64,20.27,2.37,80.26%,0,470,ALERT,0,0,0
75,76,75,Bhavnagar,Palitana,Shetrunji,Sau,G,45.17,55.53,55.25,346.48,341.45,5.03,327.51,322.48,5.03,94.52%,5,340,HIGHALERT,15340,15340,0
80,85,80,Bhavnagar,Talaja,Hamirpara,Sau,G,82.6,87.8,85.9,2.02,1.93,0.09,0.83,0.74,0.09,41.09%,12,276,NIL,0,0,0
69,196,69,Bhavnagar,Talaja,Jaspara-Mandva,Sau,UG,30.2,40.25,34.6,3.72,3.18,0.54,1.27,0.73,0.54,34.14%,10,95,NIL,0,0,0
79,88,79,Bhavnagar,Talaja,Pingli,Sau,G,45.2,51.3,50.7,2.11,1.84,0.27,1.74,1.47,0.27,82.46%,10,327,ALERT,0,0,0
67,82,67,Bhavnagar,Umrala,Ranghola,Sau,G,53.35,62.5,62.48,36.81,36.81,0.00,36.68,36.68,0.00,99.65%,0,120,HIGHALERT,3500,3500,0
59,1,59,Botad,Barwala,Khambhada,Sau,G,48.3,50.35,50,4.41,3.48,0.93,3.50,2.57,0.93,79.37%,135,435,WARNING,571,571,0
56,89,56,Botad,Botad,Goma,Sau,UG,120.4,126.5,126.03,15.75,15.12,0.63,13.52,12.89,0.63,85.84%,205,350,ALERT,0,0,0
57,87,57,Botad,Botad,Kaniyad,Sau,G,99,102.25,102,2.93,2.64,0.29,2.57,2.28,0.29,87.71%,100,250,ALERT,0,0,0
55,182,55,Botad,Botad,Sukhbhadar,Sau,G,102,109.2,108.2,41.13,37.57,3.56,31.08,27.52,3.56,75.57%,120,255,WARNING,1854,1854,0
60,92,60,Botad,Gadhada,Bhimdad,Sau,UG,96.32,104.85,105.23,6.79,6.79,0.00,6.79,6.79,0.00,100%,75,425,HIGHALERT,1383.12,1383.12,0
66,78,66,Botad,Gadhada,Kalubhar,Sau,G,53.72,60.36,58.5,18.14,16.62,1.52,13.12,11.60,1.52,72.33%,35,210,WARNING,1870,1870,0
64,83,64,Botad,Gadhada,Limbali,Sau,G,124.1,128.1,125.4,8.48,6.94,1.54,3.07,1.53,1.54,36.20%,0,195,NIL,572,572,0
65,79,65,Botad,Gadhada,Malpara,Sau,G,73,78.1,77.8,6.90,6.40,0.50,5.70,5.20,0.50,82.61%,10,220,ALERT,529.72,529.72,0
58,2,58,Botad,Ranpur,Utavali,Sau,G,47.3,49.3,49,9.01,6.91,2.10,7.50,5.40,2.10,83.24%,170,410,ALERT,4420,4420,0
14,40,14,Chhotaudepur,Jetpur pavi,Sukhi,CG,G,134,147.82,145.87,173.01,163.22,9.79,128.53,118.74,9.79,74.29%,17,84,WARNING,0,0,0
15,41,15,Chhotaudepur,Kawant,Rami,CG,UG,184,196.35,188.1,4.55,4.49,0.06,0.50,0.44,0.06,10.99%,0,20,NIL,0,0,0
26,23,26,Dahod,Devgadh baria,WNKL.-BHEY,CG,UG,214.9,223.57,217.46,13.30,11.69,1.61,3.55,1.94,1.61,26.69%,10,25,NIL,0,0,0
25,25,25,Dahod,Dhanpur,Edalwada,CG,FG,228.5,237.3,232.5,14.08,13.28,0.80,4.00,3.20,0.80,28.41%,32,40,NIL,0,0,0
21,18,21,Dahod,Garbada,Patadungari,CG,UG,160.02,170.84,166.24,41.05,39.64,1.41,14.04,12.62,1.41,34.20%,2,17,NIL,0,0,0
22,24,22,Dahod,Limkheda,Umaria,CG,UG,270.93,280,271.8,13.54,11.67,1.87,2.29,0.42,1.87,16.91%,10,35,NIL,0,0,0
23,16,23,Dahod,Singvad,Hadaf,CG,G,161.5,166.2,163.75,22.09,17.27,4.82,11.24,6.42,4.82,50.88%,0,13,NIL,0,0,0
24,22,24,Dahod,Singvad,Kabutari,CG,UG,180.6,186.3,182.8,9.58,8.07,1.51,3.28,1.77,1.51,34.24%,10,35,NIL,0,0,0
17,26,17,Dahod,Zalod,Kali - II,CG,UG,250,257,250.4,14.52,10.91,3.61,3.94,0.33,3.61,27.13%,0,0,NIL,0,0,0
18,21,18,Dahod,Zalod,Machchhanala,CG,UG,271.31,277.64,273.8,27.75,21.82,5.93,11.41,5.48,5.93,41.12%,0,35,NIL,0,0,0
137,123,137,DevbhumiDwarka,Bhanvad,Kabarka,Sau,UG,92.2,96.85,89.1,4.30,4.06,0.24,0.00,0.00,0.00,0.00%,20,30,NIL,10,0,0
131,195,131,DevbhumiDwarka,Bhanvad,Minsar (V),Sau,UG,85.5,91.8,81.5,5.85,5.54,0.31,0.02,0.00,0.02,0.34%,10,70,NIL,0,0,0
141,115,141,DevbhumiDwarka,Bhanvad,Sonmati,Sau,FG,72,78.5,69.4,7.40,7.09,0.31,0.02,0.00,0.02,0.27%,20,40,NIL,0,0,0
138,100,138,DevbhumiDwarka,Bhanvad,Vartu-I,Sau,UG,32,39.01,30.5,11.83,11.59,0.24,0.04,0.00,0.04,0.34%,10,55,NIL,0,0,0
142,109,142,DevbhumiDwarka,Bhanvad,Vartu-II,Sau,G,31.75,39.95,32.4,25.60,24.03,1.57,2.03,0.46,1.57,7.93%,40,60,NIL,0,0,0
139,118,139,DevbhumiDwarka,Bhanvad,Veradi,Sau,UG,80,85.15,77.5,6.42,6.31,0.11,0.00,0.00,0.00,0.00%,10,50,NIL,0,0,0
140,194,140,DevbhumiDwarka,Bhanvad,Veradi-II,Sau,UG,57.6,65.4,57.5,9.79,9.57,0.22,0.21,0.00,0.21,2.15%,0,35,NIL,0,0,0
147,95,147,DevbhumiDwarka,Jamkalyanpur,Sani,Sau,G,13.65,17.25,9.25,39.02,32.18,6.84,0.00,0.00,0.00,0.00%,120,235,NIL,0,0,0
146,117,146,DevbhumiDwarka,Jamkalyanpur,Shedhabhadthari,Sau,UG,28,32.5,23.9,5.62,4.99,0.63,0.01,0.00,0.01,0.18%,30,35,NIL,0,0,0
145,104,145,DevbhumiDwarka,Jamkhambhalia,Gadhaki,Sau,UG,25.1,30,22,9.34,9.14,0.20,0.00,0.00,0.00,0.00%,40,55,NIL,0,0,0
149,97,149,DevbhumiDwarka,Jamkhambhalia,Ghee,Sau,UG,34.44,40.54,37.07,10.97,10.89,0.08,2.08,2.00,0.08,18.96%,30,80,NIL,0,0,0
148,122,148,DevbhumiDwarka,Kalyanpur,Sindhani,Sau,UG,13,16.35,7.32,8.73,7.96,0.77,0.00,0.00,0.00,0.00%,50,80,NIL,0,0,0
89,127,89,Gir Somnath,Gir-Gadhada,Machhundri,Sau,UG,99.5,109.5,103.8,31.84,26.70,5.14,11.69,6.55,5.14,36.71%,0,40,NIL,0,0,0
88,126,88,Gir Somnath,Gir-Gadhada,Raval,Sau,G,129.85,148.85,142.555,26.73,24.00,2.73,14.37,11.64,2.73,53.76%,5,65,NIL,0,0,0
90,124,90,Gir Somnath,Gir-Gadhada,Shingoda,Sau,G,122.78,141.58,132.98,36.40,36.07,0.33,7.47,7.14,0.33,20.52%,5,65,NIL,0,0,0
92,125,92,Gir Somnath,Talala,Hiran-II,Sau,G,62.42,71.26,65.77,38.58,35.02,3.56,10.19,6.63,3.56,26.41%,10,38,NIL,0,0,0
164,106,164,Jamnagar,Dhrol,Und-II,Sau,G,14.5,18.25,12.15,37.12,32.87,4.25,0.55,0.00,0.55,1.48%,120,120,NIL,0,0,0
132,99,132,Jamnagar,Jamjodhpur,Dia-Minsar,Sau,UG,71.5,75.4,71.34,11.11,8.87,2.24,2.11,0.00,2.11,18.99%,0,70,NIL,0,0,0
126,110,126,Jamnagar,Jamjodhpur,Fulzar (KB),Sau,G,88.4,95.85,91.45,18.03,16.28,1.75,4.62,2.87,1.75,25.62%,0,0,NIL,0,0,0
128,103,128,Jamnagar,Jamjodhpur,Umiyasagar,Sau,G,68,71.05,67.44,1.55,1.37,0.18,0.31,0.13,0.18,20.00%,20,20,NIL,10,0,0
160,107,160,Jamnagar,Jamnagar,Kankavati,Sau,G,26.5,30.5,25.62,6.82,6.39,0.43,0.19,0.00,0.19,2.79%,60,100,NIL,0,0,0
156,108,156,Jamnagar,Jamnagar,Rangmati,Sau,G,38.5,43.2,36,3.36,3.20,0.16,0.00,0.00,0.00,0.00%,40,80,NIL,0,0,0
157,105,157,Jamnagar,Jamnagar,Ruparel,Sau,UG,45.05,48.2,45.6,4.27,3.74,0.53,0.89,0.36,0.53,20.84%,55,55,NIL,0,0,0
158,114,158,Jamnagar,Jamnagar,Sapada,Sau,UG,27.13,32.77,28.21,5.56,5.27,0.29,0.63,0.34,0.29,11.33%,40,40,NIL,0,0,0
163,94,163,Jamnagar,Jamnagar,Und-I,Sau,G,90.1,98,93.2,69.05,65.95,3.10,16.30,13.20,3.10,23.61%,55,55,NIL,0,0,0
159,101,159,Jamnagar,Jamnagar,Vijarkhi,Sau,UG,22.86,30.47,27.11,9.70,9.70,0.00,2.88,2.88,0.00,29.69%,55,55,NIL,0,0,0
155,206,155,Jamnagar,Jamnagar,Wagadiya,Sau,UG,60.2,62.05,58.15,2.27,1.25,1.02,0.34,0.00,0.34,14.98%,25,65,NIL,0,0,0
162,119,162,Jamnagar,Jamnagar,Wodisang,Sau,UG,72.7,76.5,71.12,7.85,5.58,2.27,1.28,0.00,1.28,16.31%,20,45,NIL,0,0,0
174,111,174,Jamnagar,Jodiya,Aji-IV,Sau,G,14.45,20.4,11.85,39.83,37.49,2.34,0.33,0.00,0.33,0.83%,25,45,NIL,0,0,0
127,98,127,Jamnagar,Kalavad,Fulzar-I,Sau,UG,17.98,24.69,20.65,11.36,11.22,0.14,1.42,1.28,0.14,12.50%,20,20,NIL,0,0,0
121,113,121,Jamnagar,Kalavad,Phophal-II,Sau,UG,125,129.33,123.3,6.13,5.89,0.24,0.03,0.00,0.03,0.49%,65,90,NIL,0,0,0
161,121,161,Jamnagar,Kalavad,Und-III,Sau,UG,106.6,110.6,107.15,4.69,3.89,0.80,1.06,0.26,0.80,22.60%,25,50,NIL,0,0,0
150,116,150,Jamnagar,Lalpur,Fulzar-II,Sau,UG,47.55,52.12,43.7,3.10,2.83,0.27,0.01,0.00,0.01,0.32%,25,55,NIL,0,0,0
151,102,151,Jamnagar,Lalpur,Puna,Sau,UG,19.81,24.39,22.53,7.83,7.77,0.06,2.87,2.81,0.06,36.65%,10,10,NIL,0,0,0
152,120,152,Jamnagar,Lalpur,Rupavati,Sau,UG,72.75,77.3,69.2,2.76,2.63,0.13,0.00,0.00,0.00,0.00%,28,28,NIL,0,0,0
153,96,153,Jamnagar,Lalpur,Sasoi,Sau,UG,22.25,28.95,25.93,37.97,37.97,0.00,10.97,10.97,0.00,28.89%,25,25,NIL,0,0,0
154,205,154,Jamnagar,Lalpur,Sasoi-II,Sau,UG,100,104.4,97.85,2.43,2.02,0.41,0.26,0.00,0.26,10.70%,25,25,NIL,0,0,0
97,139,97,Junagadh,Bhesan,Mota-Gujariya,Sau,UG,132.77,140.02,136.95,7.64,7.55,0.09,2.03,1.94,0.09,26.57%,0,60,NIL,0,0,0
101,128,101,Junagadh,Bhesan,Uben,Sau,UG,100.61,107.61,102.21,16.20,15.60,0.60,1.68,1.08,0.60,10.37%,0,30,NIL,0,0,0
102,131,102,Junagadh,Junagadh,Hasanapur,Sau,UG,137.77,148.13,145.21,8.40,8.19,0.21,4.74,4.53,0.21,56.43%,0,60,NIL,0,0,0
98,132,98,Junagadh,Junagadh,Ozat-II,Sau,G,72.5,77.5,75.01,36.20,27.71,8.49,19.33,10.84,8.49,53.40%,0,74,NIL,0,0,0
105,133,105,Junagadh,Maliya Hatina,Vrajmi,Sau,G,84.6,94,84.57,10.35,10.10,0.25,0.25,0.00,0.25,2.42%,34,66,NIL,0,0,0
106,136,106,Junagadh,Manavadar,Bantva-Kharo,Sau,G,13.8,16.25,13.47,6.68,5.76,0.92,0.65,0.00,0.65,9.73%,10,30,NIL,0,0,0
91,140,91,Junagadh,Mendarda,Hiran-I,Sau,UG,31.24,44.2,37.52,20.22,19.64,0.58,5.79,5.21,0.58,28.64%,0,75,NIL,0,0,0
103,129,103,Junagadh,Mendarda,Madhuvanti,Sau,UG,149.65,165.19,160.82,11.65,11.30,0.35,4.84,4.49,0.35,41.55%,0,83,NIL,0,0,0
99,137,99,Junagadh,Vanthali,Ozat-Weir,Sau,G,29.8,32.8,29.95,1.95,1.88,0.07,0.08,0.01,0.07,4.10%,0,102,NIL,882,882,0
100,138,100,Junagadh,Vanthali,Ozat-Weir(Vanthali),Sau,G,25,27.5,25.3,1.79,1.54,0.25,0.38,0.13,0.25,21.23%,0,95,NIL,900.53,900.53,0
104,198,104,Junagadh,Vanthali,Sabali,Sau,G,39.05,43.75,39.59,7.20,6.14,1.06,1.08,0.02,1.06,15.00%,0,77,NIL,0,0,0
94,134,94,Junagadh,Visavadar,Ambajal,Sau,G,171.8,182.31,176.6,10.55,9.60,0.95,3.34,2.39,0.95,31.66%,0,86,NIL,0,0,0
95,135,95,Junagadh,Visavadar,Draphad,Sau,G,117.5,124,121.05,9.62,9.29,0.33,3.25,2.92,0.33,33.78%,0,59,NIL,0,0,0
96,141,96,Junagadh,Visavadar,Jhanjeshri,Sau,UG,140.15,149.96,145.15,10.03,9.79,0.24,2.74,2.50,0.24,27.32%,0,76,NIL,0,0,0
93,130,93,Junagadh,Visavadar,Prempara,Sau,UG,120.5,127.5,116.97,1.33,1.27,0.06,0.00,0.00,0.00,0.00%,0,45,NIL,0,0,0
201,60,201,Kachchh,Abdasa,Berachia,Kutch,UG,65.7,70.4,68.5,6.86,5.51,1.35,4.04,2.69,1.35,58.89%,39,79,NIL,0,0,0
199,58,199,Kachchh,Abdasa,Jangdia,Kutch,UG,34.7,38.6,34.8,9.04,6.85,2.19,2.23,0.04,2.19,24.67%,24,24,NIL,0,0,0
202,52,202,Kachchh,Abdasa,Kankawati,Kutch,UG,123.74,131.67,127.4,10.51,9.83,0.68,2.66,1.98,0.68,25.31%,40,75,NIL,0,0,0
200,64,200,Kachchh,Abdasa,Mitti,Kutch,UG,14.45,18.65,16.3,20.24,16.27,3.96,8.54,4.57,3.96,42.19%,58,58,NIL,0,0,0
206,45,206,Kachchh,Anjar,Tappar,Kutch,G,29.87,40.85,39.03,49.03,48.79,0.24,31.90,31.66,0.24,65.06%,62,74,NIL,323,0,0
191,54,191,Kachchh,Bhuj,Kaila,Kutch,UG,65.24,79.25,70.5,8.54,8.54,0.00,0.16,0.16,0.00,1.87%,65,65,NIL,315.54,0,0
189,56,189,Kachchh,Bhuj,Kaswati,Kutch,UG,43.89,51.2,45.25,8.20,7.96,0.24,0.82,0.58,0.24,10.00%,54,54,NIL,232.89,0,0
190,48,190,Kachchh,Bhuj,Rudramata,Kutch,UG,54.55,66.44,52.8,59.92,54.97,4.95,2.38,0.00,2.38,3.97%,49,56,NIL,0,0,0
198,46,198,Kachchh,Lakhpat,Godhatad,Kutch,UG,16.35,23,20.3,13.99,12.69,1.30,6.81,5.51,1.30,48.68%,3,4,NIL,0,0,0
196,49,196,Kachchh,Lakhpat,Nara,Kutch,UG,18.28,27.43,22.5,39.70,38.21,1.49,9.52,8.03,1.49,23.98%,15,15,NIL,0,0,0
197,47,197,Kachchh,Lakhpat,Sanandro,Kutch,UG,51.2,59.75,52.9,10.35,10.10,0.25,0.72,0.47,0.25,6.96%,3,3,NIL,0,0,0
203,63,203,Kachchh,Mandvi,Don,Kutch,UG,44.6,47.75,45.3,2.28,1.39,0.89,1.15,0.26,0.89,50.44%,90,107,NIL,50.86,0,0
204,57,204,Kachchh,Mundra,Gajod,Kutch,UG,82.3,90.85,84.6,7.71,7.37,0.34,0.98,0.64,0.34,12.71%,15,45,NIL,0,0,0
205,62,205,Kachchh,Mundra,Kalaghogha,Kutch,UG,31.5,37,36.55,4.98,4.26,0.72,4.48,3.76,0.72,89.96%,56,101,ALERT,157.24,0,0
193,51,193,Kachchh,Nakhatrana,Bhukhi,Kutch,UG,62.05,73,64,15.58,14.58,1.00,1.96,0.96,1.00,12.58%,42,42,NIL,315,0,0
195,61,195,Kachchh,Nakhatrana,Gajansar,Kutch,UG,26.21,30,26.5,5.98,3.90,2.08,2.34,0.26,2.08,39.13%,12,12,NIL,0,0,0
194,53,194,Kachchh,Nakhatrana,Mathal,Kutch,UG,73.44,83.18,78.2,12.29,11.19,1.10,3.60,2.50,1.10,29.29%,95,113,NIL,1020,0,0
192,50,192,Kachchh,Nakhatrana,Niruna,Kutch,UG,34.44,43.58,34,27.17,22.98,4.19,3.60,0.00,3.60,13.25%,95,100,NIL,200,0,0
187,59,187,Kachchh,Rapar,Fatehgadh,Kutch,UG,19.5,22.7,21.4,4.04,3.99,0.05,1.36,1.30,0.05,33.66%,7,52,NIL,0,0,0
188,55,188,Kachchh,Rapar,Suvi,Kutch,UG,38.1,42.67,40,8.85,8.13,0.71,2.24,1.53,0.71,25.31%,3,151,NIL,0,0,0
42,202,42,Kheda,Kapadvanj,Varansi,CG,G,78,81,78,3.18,2.62,0.56,0.57,0.01,0.56,17.92%,9,39,NIL,0,0,0
32,13,32,Mahesana,Satlasana,Dharoi,NG,G,175.87,189.59,183.425,813.14,745.63,67.51,310.94,243.43,67.51,38.24%,0,17,NIL,0,0,60
28,12,28,Mahisagar,Balasinor,Wanakbori,CG,UG,60.05,67.3,66.97,41.88,36.22,5.66,39.50,33.84,5.66,94.32%,10,69,NIL,1000,300,600
19,17,19,Mahisagar,Kadana,Kadana,CG,G,99.06,127.71,117.07,1249.30,1191.70,57.60,416.22,358.62,57.60,33.32%,6,46,NIL,124,1000,0
20,19,20,Mahisagar,Khanpur,Bhadar (P),CG,G,110.95,123.72,115.5,30.95,29.23,1.72,6.40,4.68,1.72,20.68%,0,41,NIL,0,0,0
27,14,27,Mahisagar,Lunawada,Panam,CG,G,106.68,127.41,122.7,578.19,552.97,25.22,312.35,287.13,25.22,54.02%,2,21,NIL,0,0,0
184,189,184,Morbi,Halvad,Brahmani,Sau,UG,56.39,64.62,63.85,58.33,56.29,2.04,48.20,46.16,2.04,82.63%,40,75,ALERT,3975,0,0
185,200,185,Morbi,Halvad,Brahmani-II,Sau,G,39.15,44.5,42.9,19.80,18.50,1.30,10.96,9.66,1.30,55.35%,55,115,NIL,953,0,0
177,112,177,Morbi,Morbi,Demi - III,Sau,G,21.65,25.6,19.35,9.60,8.47,1.13,0.26,0.00,0.26,2.71%,25,70,NIL,0,0,0
182,166,182,Morbi,Morbi,Ghodadhroi,Sau,G,93.12,98.3,97.5,6.88,5.55,1.33,5.78,4.45,1.33,84.01%,90,160,ALERT,660,0,0
181,150,181,Morbi,Morbi,Machchhu-II,Sau,G,47.24,57.3,49.07,87.90,84.10,3.80,7.63,3.83,3.80,8.68%,69,117,NIL,11726,11726,0
183,203,183,Morbi,Morbi,Machchhu-III,Sau,G,22.35,28.7,27.95,7.99,6.46,1.53,6.73,5.20,1.53,84.23%,94,214,ALERT,16112,16112,0
173,178,173,Morbi,Tankara,Bangawadi,Sau,FG,36.36,42.65,36.32,7.67,7.58,0.09,0.09,0.00,0.09,1.17%,40,80,NIL,0,0,0
175,172,175,Morbi,Tankara,Demi - I,Sau,FG,53.34,60.35,53.9,22.17,22.10,0.07,0.44,0.37,0.07,1.98%,31,75,NIL,0,0,0
176,164,176,Morbi,Tankara,Demi - II,Sau,G,42,48,44.35,21.33,19.91,1.42,4.62,3.20,1.42,21.66%,25,95,NIL,190,0,0
180,158,180,Morbi,Wankaner,Machchhu - I,Sau,UG,122.53,135.33,130.33,68.95,68.95,0.00,20.99,20.99,0.00,30.44%,18,156,NIL,2814,0,0
13,6,13,Narmada,Nandod,Karjan,SG,G,78,115.25,103.3,538.75,514.65,24.10,258.63,234.53,24.10,48.01%,0,7,NIL,0,79,350
5,8,5,Narmada,Sagbara,Chopadvav,SG,FG,176.4,187.4,177.8,7.18,7.18,0.00,0.10,0.10,0.00,1.39%,4,4,NIL,0,0,0
6,11,6,Narmada,Sagbara,Kakdi-Amba,SG,FG,177.21,187.71,180,7.31,7.29,0.02,0.59,0.57,0.02,8.07%,3,6,NIL,0,0,0
2,43,2,Navsari,Vansada,Jhuj,SG,UG,147,167.5,155.8,28.65,27.58,1.07,4.63,3.56,1.07,16.16%,12,86,NIL,0,0,0
3,44,3,Navsari,Vansada,Kelia,SG,UG,98.1,113.4,101.95,19.98,19.23,0.75,1.31,0.56,0.75,6.56%,5,130,NIL,0,0,0
29,20,29,Panchmahal,Ghoghamba,Karad,CG,FG,123.44,140.08,133.7,42.45,40.06,2.39,16.46,14.07,2.39,38.78%,0,47,NIL,0,0,0
16,15,16,Panchmahal,Halol,Deo,CG,G,80,89.65,86.39,67.95,61.35,6.59,32.47,25.88,6.59,47.79%,9,40,NIL,0,0,0
107,145,107,Porbandar,Kutiyana,Amipur,Sau,G,3.35,5.64,3.35,30.00,28.85,1.15,1.15,0.00,1.15,3.83%,5,20,NIL,0,0,0
136,146,136,Porbandar,Kutiyana,Kalindri,Sau,UG,45.82,52.23,46.73,7.22,6.50,0.72,1.04,0.32,0.72,14.40%,0,45,NIL,0,0,0
130,199,130,Porbandar,Kutiyana,Saran,Sau,G,33.5,37,32,1.69,1.62,0.07,0.00,0.00,0.00,0.00%,0,25,NIL,0,0,0
144,147,144,Porbandar,Porbandar,Advana,Sau,UG,20.15,24,19.5,2.61,2.21,0.40,0.23,0.00,0.23,8.81%,55,123,NIL,0,0,0
143,144,143,Porbandar,Porbandar,Sorthi,Sau,UG,89.75,95.5,83.53,8.46,7.01,1.45,0.00,0.00,0.00,0.00%,60,130,NIL,0,0,0
134,143,134,Porbandar,Ranavav,Khambhala,Sau,UG,29.26,39.63,36.2,15.37,15.33,0.04,5.78,5.74,0.04,37.61%,28,67,NIL,0,0,0
133,142,133,Porbandar,Ranavav,Phodarness,Sau,UG,82.3,93.57,89.43,23.65,22.26,1.39,11.93,10.54,1.39,50.44%,35,60,NIL,0,0,0
135,204,135,Porbandar,Ranavav,Rana Khirasara,Sau,G,28.52,36.75,33,4.02,3.97,0.05,1.17,1.12,0.05,29.10%,5,101,NIL,0,0,0
