SrNo.,SchemeId,LocationId,District,Taluka,Name of Schemes,Region,Type,OSL,FRL,PWL,Design Storage in MCM,,,Present Storage in MCM,,,PercentageFilling %,RF,CRF,Type ofWarning,InflowinCusecs,OutflowRiverinCusecs,outflowCanalinCusecs
,,,,,,,,,,,Gross,Live,Dead,Gross,Live,Dead,,,,,,,
161,146,136,Porbandar,Kutiyana,Kalindri,Sau,UG,45.82,52.23,49,7.22,6.50,0.72,2.43,1.71,0.72,33.66%,23,294,NIL,0,0,0
163,199,130,Porbandar,Kutiyana,Saran,Sau,G,33.5,37,36.5,1.69,1.62,0.07,1.24,1.17,0.07,73.37%,25,255,WARNING,244.43,244.43,244.43
164,147,144,Porbandar,Porbandar,Advana,Sau,UG,20.15,24,19.5,2.61,2.21,0.40,0.23,0.00,0.23,8.81%,0,238,NIL,0,0,0
167,144,143,Porbandar,Porbandar,Sorthi,Sau,UG,89.75,95.5,91.73,8.46,7.01,1.45,2.85,1.40,1.45,33.69%,5,245,NIL,70,0,0
166,143,134,Porbandar,Ranavav,Khambhala,Sau,UG,29.26,39.63,36.89,15.37,15.33,0.04,7.31,7.27,0.04,47.56%,8,278,NIL,0,0,0
165,142,133,Porbandar,Ranavav,Phodarness,Sau,UG,82.3,93.57,89.91,23.65,22.26,1.39,13.07,11.68,1.39,55.26%,10,290,NIL,0,0,0
162,204,135,Porbandar,Ranavav,Rana Khirasara,Sau,G,28.52,36.75,33.75,4.02,3.97,0.05,1.57,1.52,0.05,39.05%,27,404,NIL,933.9,933.9,933.9
172,149,123,Rajkot,Dhoraji,Bhadar - II,Sau,G,45.44,53.1,52.35,49.00,41.85,7.15,42.61,35.46,7.15,86.96%,90,250,ALERT,2668,2668,0
178,148,114,Rajkot,Gondal,Bhadar,Sau,G,97.54,107.9,104.73,188.14,187.91,0.23,79.15,78.92,0.23,42.07%,50,216,NIL,1264,0,0
184,179,119,Rajkot,Gondal,Kabir-Sarovar,Sau,UG,28.04,32.45,28.2,6.49,6.21,0.28,0.36,0.08,0.28,5.55%,40,100,NIL,0,0,0
169,167,118,Rajkot,Gondal,Motisar,Sau,G,138.5,143,140.5,2.58,2.35,0.23,0.82,0.59,0.23,31.78%,70,150,NIL,90,0,0
181,156,113,Rajkot,Gondal,Veri,Sau,G,139.19,142.04,139.42,4.59,4.59,0.00,0.07,0.07,0.00,1.53%,30,100,NIL,0,0,0
189,159,122,Rajkot,Jamkandorna,Phophal - I,Sau,UG,73.98,81.75,77.97,51.83,48.83,3.00,17.67,14.67,3.00,34.09%,131,311,NIL,1183,0,0
180,174,61,Rajkot,Jasdan,Ghelo - S,Sau,UG,127.25,135.1,133.69,6.06,5.89,0.17,3.98,3.81,0.17,65.68%,0,110,NIL,0,0,0
185,177,109,Rajkot,Jasdan,Ishwaria,Sau,UG,151.5,157.3,153.85,5.25,4.85,0.40,1.53,1.13,0.40,29.14%,15,130,NIL,0,0,0
191,157,110,Rajkot,Jasdan,Karnuki,Sau,G,159,164.5,161.45,8.54,8.31,0.23,1.90,1.67,0.23,22.25%,20,160,NIL,0,0,0
171,165,120,Rajkot,Jetpur,Chhaparwadi-II,Sau,G,90.76,98.38,92.6,16.62,15.27,1.35,2.55,1.20,1.35,15.34%,112,222,NIL,73,0,0
187,169,117,Rajkot,Jetpur,Survo,Sau,G,92.15,99.85,96.45,13.90,13.66,0.24,4.01,3.77,0.24,28.85%,25,228,NIL,40,0,0
170,173,111,Rajkot,Kotada sangani,Gondali,Sau,UG,36.58,45.8,37.95,10.11,9.97,0.14,0.38,0.24,0.14,3.76%,0,60,NIL,0,0,0
192,155,108,Rajkot,Kotada sangani,Karmal,Sau,G,165,169,165,12.70,10.30,2.40,2.40,0.00,2.40,18.90%,0,30,NIL,0,0,0
179,175,112,Rajkot,Kotada sangani,Vachhapari,Sau,UG,38.4,43.89,39.59,6.12,5.58,0.54,1.14,0.60,0.54,18.63%,0,102,NIL,0,0,0
175,161,165,Rajkot,Lodhika,Nyari - I,Sau,G,96.85,104.5,102.5,35.36,33.62,1.74,19.48,17.74,1.74,55.09%,0,24,NIL,140,0,0
196,151,171,Rajkot,Paddhari,Aji-III,Sau,G,45,53.15,51.3,49.75,46.13,3.62,28.87,25.25,3.62,58.03%,10,120,NIL,2250,0,0
176,170,167,Rajkot,Paddhari,Dondi,Sau,G,101,103.72,101.2,3.80,2.91,0.89,0.97,0.08,0.89,25.53%,70,260,NIL,220,0,0
188,168,172,Rajkot,Paddhari,Khodapipar,Sau,G,52.87,55.27,51.5,3.00,2.33,0.67,0.21,0.00,0.21,7.00%,0,245,NIL,0,0,0
193,154,166,Rajkot,Paddhari,Nyari-II,Sau,G,82.2,88.5,87.9,12.25,11.52,0.73,10.07,9.34,0.73,82.20%,30,230,ALERT,368,368,0
173,163,170,Rajkot,Rajkot,Aji - II,Sau,G,64.6,73.76,72.5,22.09,20.76,1.33,16.19,14.86,1.33,73.29%,0,30,WARNING,678,678,0
177,160,168,Rajkot,Rajkot,Aji-I,Sau,UG,138.68,147.52,145.88,26.43,25.99,0.44,17.04,16.60,0.44,64.47%,60,180,NIL,220,0,0
174,162,169,Rajkot,Rajkot,Lalpari,Sau,UG,132.89,137.46,136.82,5.11,5.11,0.00,4.02,4.02,0.00,78.67%,90,260,WARNING,290,0,0
186,176,178,Rajkot,Rajkot,Phadangbeti,Sau,UG,185.67,189.25,187.75,5.89,5.37,0.52,2.82,2.30,0.52,47.88%,15,160,NIL,0,0,0
195,152,125,Rajkot,Upleta,Moj,Sau,G,59.14,72.54,69.95,36.69,36.69,0.00,18.72,18.72,0.00,51.02%,130,275,NIL,2190,0,0
190,171,124,Rajkot,Upleta,Sodvadar,Sau,UG,69.65,76.7,74.5,4.84,4.58,0.26,2.06,1.80,0.26,42.56%,167,265,NIL,630,0,0
194,153,129,Rajkot,Upleta,Venu-II,Sau,G,49,55,53.85,22.58,18.80,3.78,16.62,12.84,3.78,73.60%,50,150,WARNING,3444,0,0
183,180,54,Rajkot,Vinchhiya,Dhari,Sau,UG,44.5,49.07,49,3.01,2.52,0.49,2.94,2.45,0.49,97.67%,0,265,HIGHALERT,0,0,0
182,181,62,Rajkot,Vinchhiya,Malgadh,Sau,UG,153.67,159.37,158.1,2.64,2.53,0.11,1.51,1.40,0.11,57.20%,10,180,NIL,0,0,0
14,28,33,Sabarkantha,Himatnagar,Guhai,NG,G,164.75,173,169.55,68.75,61.22,7.53,32.46,24.93,7.53,47.21%,49,285,NIL,364,0,0
15,197,31,Sabarkantha,Khedbrahma,Khedva,NG,G,253.6,259.7,256.05,7.63,6.68,0.95,3.65,2.70,0.95,47.84%,19,732,NIL,120,120,0
11,201,36,Sabarkantha,Talod,Gorathiya,NG,G,105.25,110.43,105.3,4.15,3.25,0.90,0.91,0.01,0.90,21.93%,14,289,NIL,50,50,0
13,32,37,Sabarkantha,Talod,Javanpura,NG,G,86.43,91,86.43,2.50,2.35,0.15,0.15,0.00,0.15,6.00%,5,181,NIL,0,0,0
12,33,30,Sabarkantha,Vijaynagar,Harnav-II,NG,G,317.5,332,327.95,21.67,19.97,1.70,12.94,11.24,1.70,59.71%,6,296,NIL,0,0,0
42,39,8,Surat,Mandvi,Lakhigam,SG,UG,67.1,74.1,73.45,4.26,4.06,0.20,3.63,3.43,0.20,85.21%,10,650,ALERT,38,0,0
41,38,10,Surat,Mandvi,Ver-II,SG,G,101,115.8,111.95,31.88,31.72,0.16,15.69,15.53,0.16,49.22%,2,456,NIL,326,0,0
201,191,46,Surendranagar,Chotila,Morshal,Sau,UG,173.1,177,175.7,3.25,3.05,0.20,1.47,1.27,0.20,45.23%,35,235,NIL,110,0,0
197,193,179,Surendranagar,Chotila,Triveni Thanga,Sau,UG,202.8,208,208,3.23,2.95,0.28,3.23,2.95,0.28,100%,35,310,HIGHALERT,45,45,0
205,188,50,Surendranagar,Chuda,Vansal,Sau,UG,98,100.7,100.7,3.97,3.33,0.64,3.97,3.33,0.64,100%,70,275,HIGHALERT,973,973,0
203,185,186,Surendranagar,Dhrangadhra,Falku,Sau,FG,102.05,107,104.6,13.02,12.69,0.33,3.00,2.67,0.33,23.04%,75,255,NIL,60,0,0
199,183,52,Surendranagar,Muli,Nyka,Sau,G,96.04,101.8,101.5,13.71,13.36,0.35,11.78,11.43,0.35,85.92%,15,300,ALERT,0,0,0
198,192,51,Surendranagar,Muli,Saburi,Sau,UG,123.7,129.5,129.5,4.50,3.95,0.55,4.50,3.95,0.55,100%,5,230,HIGHALERT,0,0,0
202,190,48,Surendranagar,Sayla,Lim-Bhogavo-I,Sau,UG,39.93,46.02,46.02,22.43,21.90,0.53,22.43,21.90,0.53,100%,30,405,HIGHALERT,0,0,0
204,186,47,Surendranagar,Sayla,Nimbmani,Sau,G,129.9,134.5,134.2,6.18,5.79,0.39,5.41,5.02,0.39,87.54%,10,335,ALERT,0,0,0
200,184,53,Surendranagar,Wadhwan,Dholidhaja,Sau,UG,74.37,80.47,79.58,20.39,18.69,1.70,15.68,13.98,1.70,76.90%,35,195,WARNING,57,0,100
206,187,49,Surendranagar,Wadhwan,Lim-Bhogavo-II,Sau,G,72.05,76,74.6,15.17,13.00,2.17,8.57,6.40,2.17,56.49%,25,240,NIL,200,0,0
43,37,4,Tapi,Songadh,Doswada,SG,UG,114.6,123.44,123.57,3.43,3.33,0.10,3.43,3.33,0.10,100%,63,708,HIGHALERT,579,579,0
44,36,7,Tapi,Songadh,Ukai,SG,G,78.77,105.156,97.652,7414.29,6729.90,684.39,3750.14,3065.75,684.39,50.58%,30,589,NIL,12768,0,800
45,42,1,Valsad,Kaprada,Damanganga,SG,G,59.46,79.86,70.55,524.86,478.09,46.77,188.78,142.01,46.77,35.97%,14,1040,NIL,23276,20864,0
,,,,,,,,,,,15804.28,14598.77,1205.50,8116.56,6934.92,1181.65,,,,,,,
