SrNo.,SchemeId,LocationId,District,Taluka,Name of Schemes,Region,Type,OSL,FRL,PWL,Design Storage in MCM,,,Present Storage in MCM,,,PercentageFilling %,RF,CRF,Type ofWarning,InflowinCusecs,OutflowRiverinCusecs,outflowCanalinCusecs
34,30,34,Arvalli,Bhiloda,Hathmati,NG,UG,170.69,180.75,177,152.84,149.39,3.45,47.47,44.02,3.45,31.06%,0,5,NIL,0,0,0
35,34,35,Arvalli,Bhiloda,Meshwo,NG,UG,202.39,214.59,209.5,53.13,49.97,3.16,24.60,21.44,3.16,46.30%,0,10,NIL,0,0,0
40,27,40,Arvalli,Malpur,Watrak,NG,G,126.03,136.25,132.3,158.20,134.79,23.41,77.02,53.61,23.41,48.69%,0,25,NIL,0,0,20
39,35,39,Arvalli,Meghraj,Waidy,NG,UG,190.85,199.2,194.56,9.28,8.70,0.58,2.83,2.25,0.58,30.50%,0,30,NIL,0,0,0
38,29,38,Arvalli,Modasa,Mazam,NG,G,150.77,157.1,154.57,43.86,36.58,7.28,22.34,15.06,7.28,50.93%,0,18,NIL,0,0,0
44,4,44,Banaskantha,Dantiwada,Dantiwada,NG,G,161.85,184.1,169.09,397.12,392.01,5.10,39.38,34.28,5.10,9.92%,0,0,NIL,0,0,0
43,5,43,Banaskantha,Dantiwada,Sipu,NG,G,176.4,186.43,173.8,161.43,145.37,16.06,6.98,0.00,6.98,4.32%,0,0,NIL,0,0,0
45,3,45,Banaskantha,Vadgam,Mukteshwar,NG,G,193.67,201.65,193.37,31.46,26.30,5.16,4.67,0.00,4.67,14.84%,0,0,NIL,0,0,0
9,7,9,Bharuch,Jhagadia,Dholi,SG,UG,124,136,133.15,14.17,12.56,1.61,9.56,7.95,1.61,67.47%,0,0,NIL,0,0,45
11,9,11,Bharuch,Netrang,Baldeva,SG,UG,131.35,141.5,133.65,8.15,7.84,0.31,0.82,0.51,0.31,10.06%,0,0,NIL,0,0,0
12,10,12,Bharuch,Netrang,Pigut,SG,UG,130.6,139.7,132.42,7.52,7.27,0.25,0.69,0.44,0.25,9.18%,0,0,NIL,0,0,0
68,84,68,Bhavnagar,Bhavnagar,Lakhanka,Sau,G,34.98,44.22,37.3,3.68,3.68,0.00,0.05,0.05,0.00,1.36%,0,0,NIL,0,0,0
81,90,81,Bhavnagar,Mahuva,Bagad,Sau,UG,55.36,60.41,56.86,11.18,9.66,1.52,2.92,1.40,1.52,26.12%,0,0,NIL,0,0,0
83,81,83,Bhavnagar,Mahuva,Malan,Sau,G,93.9,104.25,101.65,11.44,11.44,0.00,5.08,5.08,0.00,44.41%,0,0,NIL,0,0,0
82,91,82,Bhavnagar,Mahuva,Rojki,Sau,UG,89.15,99.06,94.05,9.23,9.13,0.10,2.00,1.90,0.10,21.67%,0,0,NIL,0,0,0
77,86,77,Bhavnagar,Palitana,Hanol,Sau,G,86.35,90.1,88.1,5.60,5.43,0.17,1.41,1.24,0.17,25.18%,0,0,NIL,0,0,0
76,80,76,Bhavnagar,Palitana,Kharo,Sau,G,47.5,54.12,51.35,12.24,11.84,0.40,3.91,3.51,0.40,31.94%,0,0,NIL,0,0,0
78,77,78,Bhavnagar,Palitana,Rajawal,Sau,G,50,56.75,52.25,28.21,25.84,2.37,6.31,3.94,2.37,22.37%,0,0,NIL,0,0,0
75,76,75,Bhavnagar,Palitana,Shetrunji,Sau,G,45.17,55.53,51.8,346.48,341.45,5.03,135.01,129.98,5.03,38.97%,0,0,NIL,0,0,0
80,85,80,Bhavnagar,Talaja,Hamirpara,Sau,G,82.6,87.8,82.4,2.02,1.93,0.09,0.08,0.00,0.08,3.96%,0,0,NIL,0,0,0
69,196,69,Bhavnagar,Talaja,Jaspara-Mandva,Sau,UG,30.2,40.25,35.3,3.72,3.18,0.54,1.44,0.90,0.54,38.71%,0,0,NIL,0,0,0
79,88,79,Bhavnagar,Talaja,Pingli,Sau,G,45.2,51.3,47.9,2.11,1.84,0.27,0.71,0.44,0.27,33.65%,0,0,NIL,0,0,0
67,82,67,Bhavnagar,Umrala,Ranghola,Sau,G,53.35,62.5,59.58,36.81,36.81,0.00,13.13,13.13,0.00,35.67%,0,0,NIL,0,0,0
59,1,59,Botad,Barwala,Khambhada,Sau,G,48.3,50.35,49.2,4.41,3.48,0.93,1.92,0.99,0.93,43.54%,0,0,NIL,0,0,0
56,89,56,Botad,Botad,Goma,Sau,UG,120.4,126.5,123.07,15.75,15.12,0.63,4.09,3.46,0.63,25.97%,0,0,NIL,0,0,0
57,87,57,Botad,Botad,Kaniyad,Sau,G,99,102.25,101.1,2.93,2.64,0.29,1.48,1.19,0.29,50.51%,0,0,NIL,60,0,0
55,182,55,Botad,Botad,Sukhbhadar,Sau,G,102,109.2,105.55,41.13,37.57,3.56,14.14,10.58,3.56,34.38%,0,25,NIL,0,0,0
60,92,60,Botad,Gadhada,Bhimdad,Sau,UG,96.32,104.85,100.03,6.79,6.79,0.00,0.05,0.05,0.00,0.74%,0,0,NIL,0,0,0
66,78,66,Botad,Gadhada,Kalubhar,Sau,G,53.72,60.36,56.45,18.14,16.62,1.52,5.48,3.96,1.52,30.21%,0,0,NIL,0,0,0
64,83,64,Botad,Gadhada,Limbali,Sau,G,124.1,128.1,126.7,8.48,6.94,1.54,5.38,3.84,1.54,63.44%,0,0,NIL,0,0,0
65,79,65,Botad,Gadhada,Malpara,Sau,G,73,78.1,72.6,6.90,6.40,0.50,0.39,0.00,0.39,5.65%,0,0,NIL,0,0,0
58,2,58,Botad,Ranpur,Utavali,Sau,G,47.3,49.3,45.7,9.01,6.91,2.10,0.21,0.00,0.21,2.33%,0,0,NIL,0,0,0
14,40,14,Chhotaudepur,Jetpur pavi,Sukhi,CG,G,134,147.82,145.88,173.01,163.22,9.79,128.73,118.94,9.79,74.41%,0,8,WARNING,0,0,0
15,41,15,Chhotaudepur,Kawant,Rami,CG,UG,184,196.35,188.1,4.55,4.49,0.06,0.50,0.44,0.06,10.99%,0,0,NIL,0,0,0
26,23,26,Dahod,Devgadh baria,WNKL.-BHEY,CG,UG,214.9,223.57,217.54,13.30,11.69,1.61,3.62,2.01,1.61,27.22%,0,10,NIL,0,0,0
25,25,25,Dahod,Dhanpur,Edalwada,CG,FG,228.5,237.3,232.6,14.08,13.28,0.80,4.14,3.34,0.80,29.40%,0,3,NIL,0,0,0
21,18,21,Dahod,Garbada,Patadungari,CG,UG,160.02,170.84,166.39,41.05,39.64,1.41,14.60,13.19,1.41,35.57%,0,7,NIL,0,0,0
22,24,22,Dahod,Limkheda,Umaria,CG,UG,270.93,280,271.9,13.54,11.67,1.87,2.35,0.48,1.87,17.36%,0,10,NIL,0,0,0
23,16,23,Dahod,Singvad,Hadaf,CG,G,161.5,166.2,163.8,22.09,17.27,4.82,11.42,6.60,4.82,51.70%,0,0,NIL,0,0,0
24,22,24,Dahod,Singvad,Kabutari,CG,UG,180.6,186.3,183,9.58,8.07,1.51,3.70,2.19,1.51,38.62%,0,0,NIL,0,0,0
17,26,17,Dahod,Zalod,Kali - II,CG,UG,250,257,250.4,14.52,10.91,3.61,3.94,0.33,3.61,27.13%,0,0,NIL,0,0,0
18,21,18,Dahod,Zalod,Machchhanala,CG,UG,271.31,277.64,273.8,27.75,21.82,5.93,11.41,5.48,5.93,41.12%,0,0,NIL,0,0,0
137,123,137,DevbhumiDwarka,Bhanvad,Kabarka,Sau,UG,92.2,96.85,88.9,4.30,4.06,0.24,0.00,0.00,0.00,0.00%,0,0,NIL,0,0,0
131,195,131,DevbhumiDwarka,Bhanvad,Minsar (V),Sau,UG,85.5,91.8,82.5,5.85,5.54,0.31,0.05,0.00,0.05,0.85%,0,0,NIL,0,0,0
141,115,141,DevbhumiDwarka,Bhanvad,Sonmati,Sau,FG,72,78.5,69.4,7.40,7.09,0.31,0.02,0.00,0.02,0.27%,0,0,NIL,0,0,0
138,100,138,DevbhumiDwarka,Bhanvad,Vartu-I,Sau,UG,32,39.01,30.5,11.83,11.59,0.24,0.04,0.00,0.04,0.34%,0,0,NIL,0,0,0
142,109,142,DevbhumiDwarka,Bhanvad,Vartu-II,Sau,G,31.75,39.95,32.6,25.60,24.03,1.57,2.17,0.60,1.57,8.48%,0,0,NIL,0,0,0
139,118,139,DevbhumiDwarka,Bhanvad,Veradi,Sau,UG,80,85.15,78.5,6.42,6.31,0.11,0.06,0.00,0.06,0.93%,0,0,NIL,0,0,0
140,194,140,DevbhumiDwarka,Bhanvad,Veradi-II,Sau,UG,57.6,65.4,58,9.79,9.57,0.22,0.30,0.08,0.22,3.06%,0,0,NIL,0,0,0
147,95,147,DevbhumiDwarka,Jamkalyanpur,Sani,Sau,G,13.65,17.25,9.25,39.02,32.18,6.84,0.00,0.00,0.00,0.00%,0,0,NIL,0,0,0
146,117,146,DevbhumiDwarka,Jamkalyanpur,Shedhabhadthari,Sau,UG,28,32.5,23.9,5.62,4.99,0.63,0.01,0.00,0.01,0.18%,0,0,NIL,0,0,0
145,104,145,DevbhumiDwarka,Jamkhambhalia,Gadhaki,Sau,UG,25.1,30,22,9.34,9.14,0.20,0.00,0.00,0.00,0.00%,0,0,NIL,0,0,0
149,97,149,DevbhumiDwarka,Jamkhambhalia,Ghee,Sau,UG,34.44,40.54,37.18,10.97,10.89,0.08,2.26,2.18,0.08,20.60%,0,0,NIL,0,0,0
148,122,148,DevbhumiDwarka,Kalyanpur,Sindhani,Sau,UG,13,16.35,7.32,8.73,7.96,0.77,0.00,0.00,0.00,0.00%,0,0,NIL,0,0,0
89,127,89,Gir Somnath,Gir-Gadhada,Machhundri,Sau,UG,99.5,109.5,103.6,31.84,26.70,5.14,11.23,6.09,5.14,35.27%,0,0,NIL,0,0,0
88,126,88,Gir Somnath,Gir-Gadhada,Raval,Sau,G,129.85,148.85,142.755,26.73,24.00,2.73,14.69,11.96,2.73,54.96%,0,5,NIL,0,0,0
90,124,90,Gir Somnath,Gir-Gadhada,Shingoda,Sau,G,122.78,141.58,132.98,36.40,36.07,0.33,7.47,7.14,0.33,20.52%,0,0,NIL,0,0,0
92,125,92,Gir Somnath,Talala,Hiran-II,Sau,G,62.42,71.26,66.3,38.58,35.02,3.56,11.91,8.35,3.56,30.87%,0,0,NIL,0,0,0
164,106,164,Jamnagar,Dhrol,Und-II,Sau,G,14.5,18.25,12.15,37.12,32.87,4.25,0.55,0.00,0.55,1.48%,0,0,NIL,0,0,0
132,99,132,Jamnagar,Jamjodhpur,Dia-Minsar,Sau,UG,71.5,75.4,71.48,11.11,8.87,2.24,2.23,0.00,2.23,20.07%,0,0,NIL,0,0,0
126,110,126,Jamnagar,Jamjodhpur,Fulzar (KB),Sau,G,88.4,95.85,91.74,18.03,16.28,1.75,5.12,3.37,1.75,28.40%,0,0,NIL,0,0,0
128,103,128,Jamnagar,Jamjodhpur,Umiyasagar,Sau,G,68,71.05,67.58,1.55,1.37,0.18,0.34,0.16,0.18,21.94%,0,0,NIL,0,0,0
160,107,160,Jamnagar,Jamnagar,Kankavati,Sau,G,26.5,30.5,25.76,6.82,6.39,0.43,0.21,0.00,0.21,3.08%,0,0,NIL,0,0,0
156,108,156,Jamnagar,Jamnagar,Rangmati,Sau,G,38.5,43.2,36,3.36,3.20,0.16,0.00,0.00,0.00,0.00%,0,0,NIL,0,0,0
157,105,157,Jamnagar,Jamnagar,Ruparel,Sau,UG,45.05,48.2,45.6,4.27,3.74,0.53,0.89,0.36,0.53,20.84%,0,0,NIL,0,0,0
158,114,158,Jamnagar,Jamnagar,Sapada,Sau,UG,27.13,32.77,28.31,5.56,5.27,0.29,0.68,0.39,0.29,12.23%,0,0,NIL,0,0,0
163,94,163,Jamnagar,Jamnagar,Und-I,Sau,G,90.1,98,93.43,69.05,65.95,3.10,18.05,14.95,3.10,26.14%,0,0,NIL,0,0,0
159,101,159,Jamnagar,Jamnagar,Vijarkhi,Sau,UG,22.86,30.47,27.2,9.70,9.70,0.00,3.01,3.01,0.00,31.03%,0,0,NIL,0,0,0
155,206,155,Jamnagar,Jamnagar,Wagadiya,Sau,UG,60.2,62.05,58.3,2.27,1.25,1.02,0.37,0.00,0.37,16.30%,0,0,NIL,0,0,0
162,119,162,Jamnagar,Jamnagar,Wodisang,Sau,UG,72.7,76.5,71.29,7.85,5.58,2.27,1.37,0.00,1.37,17.45%,0,0,NIL,0,0,0
174,111,174,Jamnagar,Jodiya,Aji-IV,Sau,G,14.45,20.4,11.94,39.83,37.49,2.34,0.36,0.00,0.36,0.90%,0,0,NIL,0,0,0
127,98,127,Jamnagar,Kalavad,Fulzar-I,Sau,UG,17.98,24.69,20.75,11.36,11.22,0.14,1.50,1.36,0.14,13.20%,0,0,NIL,0,0,0
121,113,121,Jamnagar,Kalavad,Phophal-II,Sau,UG,125,129.33,123.6,6.13,5.89,0.24,0.05,0.00,0.05,0.82%,25,25,NIL,0,0,0
161,121,161,Jamnagar,Kalavad,Und-III,Sau,UG,106.6,110.6,107.28,4.69,3.89,0.80,1.13,0.33,0.80,24.09%,0,0,NIL,0,0,0
150,116,150,Jamnagar,Lalpur,Fulzar-II,Sau,UG,47.55,52.12,44.5,3.10,2.83,0.27,0.04,0.00,0.04,1.29%,0,0,NIL,0,0,0
151,102,151,Jamnagar,Lalpur,Puna,Sau,UG,19.81,24.39,22.61,7.83,7.77,0.06,3.01,2.95,0.06,38.44%,0,0,NIL,0,0,0
152,120,152,Jamnagar,Lalpur,Rupavati,Sau,UG,72.75,77.3,69.2,2.76,2.63,0.13,0.00,0.00,0.00,0.00%,0,0,NIL,0,0,0
153,96,153,Jamnagar,Lalpur,Sasoi,Sau,UG,22.25,28.95,26.07,37.97,37.97,0.00,12.01,12.01,0.00,31.63%,0,0,NIL,0,0,0
154,205,154,Jamnagar,Lalpur,Sasoi-II,Sau,UG,100,104.4,97.85,2.43,2.02,0.41,0.26,0.00,0.26,10.70%,0,0,NIL,0,0,0
97,139,97,Junagadh,Bhesan,Mota-Gujariya,Sau,UG,132.77,140.02,137,7.64,7.55,0.09,2.08,1.99,0.09,27.23%,0,10,NIL,0,0,0
101,128,101,Junagadh,Bhesan,Uben,Sau,UG,100.61,107.61,102.38,16.20,15.60,0.60,1.83,1.23,0.60,11.30%,0,0,NIL,0,0,0
102,131,102,Junagadh,Junagadh,Hasanapur,Sau,UG,137.77,148.13,145.45,8.40,8.19,0.21,5.04,4.83,0.21,60.00%,0,0,NIL,0,0,0
98,132,98,Junagadh,Junagadh,Ozat-II,Sau,G,72.5,77.5,74.88,36.20,27.71,8.49,18.55,10.06,8.49,51.24%,0,0,NIL,0,0,0
105,133,105,Junagadh,Maliya Hatina,Vrajmi,Sau,G,84.6,94,84.57,10.35,10.10,0.25,0.25,0.00,0.25,2.42%,0,0,NIL,0,0,0
106,136,106,Junagadh,Manavadar,Bantva-Kharo,Sau,G,13.8,16.25,13.56,6.68,5.76,0.92,0.72,0.00,0.72,10.78%,0,0,NIL,0,0,0
91,140,91,Junagadh,Mendarda,Hiran-I,Sau,UG,31.24,44.2,37.52,20.22,19.64,0.58,5.79,5.21,0.58,28.64%,0,0,NIL,0,0,0
103,129,103,Junagadh,Mendarda,Madhuvanti,Sau,UG,149.65,165.19,160.82,11.65,11.30,0.35,4.84,4.49,0.35,41.55%,0,0,NIL,0,0,0
99,137,99,Junagadh,Vanthali,Ozat-Weir,Sau,G,29.8,32.8,32.1,1.95,1.88,0.07,1.16,1.09,0.07,59.49%,0,0,NIL,0,0,0
100,138,100,Junagadh,Vanthali,Ozat-Weir(Vanthali),Sau,G,25,27.5,25.75,1.79,1.54,0.25,0.56,0.31,0.25,31.28%,0,0,NIL,0,0,0
104,198,104,Junagadh,Vanthali,Sabali,Sau,G,39.05,43.75,39.68,7.20,6.14,1.06,1.13,0.07,1.06,15.69%,0,0,NIL,0,0,0
94,134,94,Junagadh,Visavadar,Ambajal,Sau,G,171.8,182.31,176.8,10.55,9.60,0.95,3.50,2.55,0.95,33.18%,0,0,NIL,0,0,0
95,135,95,Junagadh,Visavadar,Draphad,Sau,G,117.5,124,121,9.62,9.29,0.33,3.17,2.84,0.33,32.95%,0,0,NIL,0,0,0
96,141,96,Junagadh,Visavadar,Jhanjeshri,Sau,UG,140.15,149.96,145.4,10.03,9.79,0.24,3.02,2.79,0.24,30.11%,0,25,NIL,0,0,0
93,130,93,Junagadh,Visavadar,Prempara,Sau,UG,120.5,127.5,116.97,1.33,1.27,0.06,0.00,0.00,0.00,0.00%,0,0,NIL,0,0,0
201,60,201,Kachchh,Abdasa,Berachia,Kutch,UG,65.7,70.4,68.6,6.86,5.51,1.35,4.16,2.81,1.35,60.64%,0,0,NIL,0,0,0
199,58,199,Kachchh,Abdasa,Jangdia,Kutch,UG,34.7,38.6,34.9,9.04,6.85,2.19,2.33,0.14,2.19,25.77%,0,0,NIL,0,0,0
202,52,202,Kachchh,Abdasa,Kankawati,Kutch,UG,123.74,131.67,127.47,10.51,9.83,0.68,2.72,2.04,0.68,25.88%,0,0,NIL,0,0,0
200,64,200,Kachchh,Abdasa,Mitti,Kutch,UG,14.45,18.65,16.3,20.24,16.27,3.96,8.54,4.57,3.96,42.19%,0,0,NIL,0,0,0
206,45,206,Kachchh,Anjar,Tappar,Kutch,G,29.87,40.85,39.06,49.03,48.79,0.24,32.16,31.92,0.24,65.59%,0,0,NIL,0,0,0
191,54,191,Kachchh,Bhuj,Kaila,Kutch,UG,65.24,79.25,65.24,8.54,8.54,0.00,0.00,0.00,0.00,0.00%,0,0,NIL,0,0,0
189,56,189,Kachchh,Bhuj,Kaswati,Kutch,UG,43.89,51.2,43.89,8.20,7.96,0.24,0.24,0.00,0.24,2.93%,0,0,NIL,0,0,0
190,48,190,Kachchh,Bhuj,Rudramata,Kutch,UG,54.55,66.44,52.9,59.92,54.97,4.95,2.50,0.00,2.50,4.17%,0,0,NIL,0,0,0
198,46,198,Kachchh,Lakhpat,Godhatad,Kutch,UG,16.35,23,20.4,13.99,12.69,1.30,7.04,5.74,1.30,50.32%,0,0,NIL,0,0,0
196,49,196,Kachchh,Lakhpat,Nara,Kutch,UG,18.28,27.43,23,39.70,38.21,1.49,11.24,9.75,1.49,28.31%,0,0,NIL,0,0,0
197,47,197,Kachchh,Lakhpat,Sanandro,Kutch,UG,51.2,59.75,53.1,10.35,10.10,0.25,0.80,0.55,0.25,7.73%,0,0,NIL,0,0,0
203,63,203,Kachchh,Mandvi,Don,Kutch,UG,44.6,47.75,45.1,2.28,1.39,0.89,1.07,0.18,0.89,46.93%,0,0,NIL,0,0,0
204,57,204,Kachchh,Mundra,Gajod,Kutch,UG,82.3,90.85,84.75,7.71,7.37,0.34,1.05,0.71,0.34,13.62%,0,0,NIL,0,0,0
205,62,205,Kachchh,Mundra,Kalaghogha,Kutch,UG,31.5,37,36.22,4.98,4.26,0.72,4.11,3.39,0.72,82.53%,0,0,ALERT,0,0,0
193,51,193,Kachchh,Nakhatrana,Bhukhi,Kutch,UG,62.05,73,62.6,15.58,14.58,1.00,1.23,0.23,1.00,7.89%,0,0,NIL,0,0,0
195,61,195,Kachchh,Nakhatrana,Gajansar,Kutch,UG,26.21,30,26.5,5.98,3.90,2.08,2.34,0.26,2.08,39.13%,0,0,NIL,0,0,0
194,53,194,Kachchh,Nakhatrana,Mathal,Kutch,UG,73.44,83.18,73.44,12.29,11.19,1.10,1.11,0.01,1.10,9.03%,0,0,NIL,0,0,0
192,50,192,Kachchh,Nakhatrana,Niruna,Kutch,UG,34.44,43.58,33.7,27.17,22.98,4.19,3.20,0.00,3.20,11.78%,0,0,NIL,0,0,0
187,59,187,Kachchh,Rapar,Fatehgadh,Kutch,UG,19.5,22.7,21.5,4.04,3.99,0.05,1.52,1.47,0.05,37.62%,0,0,NIL,0,0,0
188,55,188,Kachchh,Rapar,Suvi,Kutch,UG,38.1,42.67,40.1,8.85,8.13,0.71,2.41,1.70,0.71,27.23%,0,0,NIL,0,0,0
42,202,42,Kheda,Kapadvanj,Varansi,CG,G,78,81,78.28,3.18,2.62,0.56,0.69,0.13,0.56,21.70%,0,0,NIL,0,0,0
32,13,32,Mahesana,Satlasana,Dharoi,NG,G,175.87,189.59,183.575,813.14,745.63,67.51,319.30,251.79,67.51,39.27%,0,0,NIL,0,0,100
28,12,28,Mahisagar,Balasinor,Wanakbori,CG,UG,60.05,67.3,66.82,41.88,36.22,5.66,38.23,32.57,5.66,91.28%,0,0,NIL,800,300,300
19,17,19,Mahisagar,Kadana,Kadana,CG,G,99.06,127.71,117.6,1249.30,1191.70,57.60,444.12,386.52,57.60,35.55%,0,11,NIL,76,1000,0
20,19,20,Mahisagar,Khanpur,Bhadar (P),CG,G,110.95,123.72,115.5,30.95,29.23,1.72,6.40,4.68,1.72,20.68%,0,5,NIL,0,0,0
27,14,27,Mahisagar,Lunawada,Panam,CG,G,106.68,127.41,122.75,578.19,552.97,25.22,314.61,289.39,25.22,54.41%,0,0,NIL,0,0,0
184,189,184,Morbi,Halvad,Brahmani,Sau,UG,56.39,64.62,60.07,58.33,56.29,2.04,14.33,12.29,2.04,24.57%,0,0,NIL,0,0,0
185,200,185,Morbi,Halvad,Brahmani-II,Sau,G,39.15,44.5,42.35,19.80,18.50,1.30,8.82,7.52,1.30,44.55%,0,0,NIL,0,0,0
177,112,177,Morbi,Morbi,Demi - III,Sau,G,21.65,25.6,19.35,9.60,8.47,1.13,0.26,0.00,0.26,2.71%,0,0,NIL,0,0,0
182,166,182,Morbi,Morbi,Ghodadhroi,Sau,G,93.12,98.3,92.1,6.88,5.55,1.33,0.82,0.00,0.82,11.92%,0,0,NIL,0,0,0
181,150,181,Morbi,Morbi,Machchhu-II,Sau,G,47.24,57.3,47,87.90,84.10,3.80,3.48,0.00,3.48,3.96%,0,0,NIL,0,0,0
183,203,183,Morbi,Morbi,Machchhu-III,Sau,G,22.35,28.7,28.37,7.99,6.46,1.53,7.43,5.90,1.53,92.99%,0,0,HIGHALERT,0,0,0
173,178,173,Morbi,Tankara,Bangawadi,Sau,FG,36.36,42.65,36.32,7.67,7.58,0.09,0.09,0.00,0.09,1.17%,0,0,NIL,0,0,0
175,172,175,Morbi,Tankara,Demi - I,Sau,FG,53.34,60.35,54.23,22.17,22.10,0.07,0.78,0.71,0.07,3.52%,0,0,NIL,0,0,0
176,164,176,Morbi,Tankara,Demi - II,Sau,G,42,48,44.7,21.33,19.91,1.42,5.40,3.98,1.42,25.32%,0,0,NIL,0,0,0
180,158,180,Morbi,Wankaner,Machchhu - I,Sau,UG,122.53,135.33,128.77,68.95,68.95,0.00,14.01,14.01,0.00,20.32%,0,0,NIL,0,0,0
13,6,13,Narmada,Nandod,Karjan,SG,G,78,115.25,104.02,538.75,514.65,24.10,271.85,247.75,24.10,50.46%,0,0,NIL,0,79,380
5,8,5,Narmada,Sagbara,Chopadvav,SG,FG,176.4,187.4,177.8,7.18,7.18,0.00,0.10,0.10,0.00,1.39%,0,0,NIL,0,0,0
6,11,6,Narmada,Sagbara,Kakdi-Amba,SG,FG,177.21,187.71,180,7.31,7.29,0.02,0.59,0.57,0.02,8.07%,0,0,NIL,0,0,0
2,43,2,Navsari,Vansada,Jhuj,SG,UG,147,167.5,155.85,28.65,27.58,1.07,4.68,3.61,1.07,16.34%,0,14,NIL,0,0,0
3,44,3,Navsari,Vansada,Kelia,SG,UG,98.1,113.4,101.85,19.98,19.23,0.75,1.26,0.51,0.75,6.31%,0,12,NIL,0,0,0
29,20,29,Panchmahal,Ghoghamba,Karad,CG,FG,123.44,140.08,133.8,42.45,40.06,2.39,16.68,14.29,2.39,39.29%,0,0,NIL,0,0,0
16,15,16,Panchmahal,Halol,Deo,CG,G,80,89.65,86.49,67.95,61.35,6.59,33.20,26.61,6.59,48.86%,0,0,NIL,0,0,0
107,145,107,Porbandar,Kutiyana,Amipur,Sau,G,3.35,5.64,3.35,30.00,28.85,1.15,1.15,0.00,1.15,3.83%,0,0,NIL,0,0,0
136,146,136,Porbandar,Kutiyana,Kalindri,Sau,UG,45.82,52.23,46.87,7.22,6.50,0.72,1.10,0.38,0.72,15.24%,0,0,NIL,0,0,0
130,199,130,Porbandar,Kutiyana,Saran,Sau,G,33.5,37,32,1.69,1.62,0.07,0.00,0.00,0.00,0.00%,0,0,NIL,0,0,0
144,147,144,Porbandar,Porbandar,Advana,Sau,UG,20.15,24,15,2.61,2.21,0.40,0.00,0.00,0.00,0.00%,0,0,NIL,0,0,0
143,144,143,Porbandar,Porbandar,Sorthi,Sau,UG,89.75,95.5,85,8.46,7.01,1.45,0.02,0.00,0.02,0.24%,0,0,NIL,0,0,0
134,143,134,Porbandar,Ranavav,Khambhala,Sau,UG,29.26,39.63,36.32,15.37,15.33,0.04,6.05,6.01,0.04,39.36%,0,0,NIL,0,0,0
133,142,133,Porbandar,Ranavav,Phodarness,Sau,UG,82.3,93.57,89.53,23.65,22.26,1.39,12.17,10.78,1.39,51.46%,0,0,NIL,0,0,0
135,204,135,Porbandar,Ranavav,Rana Khirasara,Sau,G,28.52,36.75,31.55,4.02,3.97,0.05,0.59,0.54,0.05,14.68%,0,0,NIL,0,0,0
123,149,123,Rajkot,Dhoraji,Bhadar - II,Sau,G,45.44,53.1,51.8,49.00,41.85,7.15,38.10,30.95,7.15,77.76%,0,0,WARNING,0,0,0
